"";"prov_id";"primeiro_de_provincia";"munic_id";"primeiro_de_municipio";"sexo_condicao";"total_almas";"racas_branco";"racas_pardo";"racas_preto";"racas_caboclo";"estado_civil_solteiro";"estado_civil_casado";"estado_civil_viuvo";"religiao_catolicos";"religiao_acatolico";"nacionalidade_brasileira";"nacionalidade_estrangeira";"instrucao_sabem_ler_e_escrever";"instrucao_analfabetos";"instrucao_populacao_escolar_de_6_a_15_anos_frequentam_escola";"instrucao_populacao_escolar_de_6_a_15_anos_nao_frequentam_escola";"instrucao_populacao_escolar_de_6_a_15_anos_s_inf_da_frequencia_escolar";"defeitos_fisicos_cegos";"defeitos_fisicos_surdos_mudos";"defeitos_fisicos_aleijados";"defeitos_fisicos_dementes";"defeitos_fisicos_alienados";"ausentes_ausentes";"transeuntes_transeuntes";"faixa_etaria_1_mes";"faixa_etaria_2_meses";"faixa_etaria_3_meses";"faixa_etaria_4_meses";"faixa_etaria_5_meses";"faixa_etaria_6_meses";"faixa_etaria_7_meses";"faixa_etaria_8_meses";"faixa_etaria_9_meses";"faixa_etaria_10_meses";"faixa_etaria_11_meses";"faixa_etaria_1_ano";"faixa_etaria_2_anos";"faixa_etaria_3_anos";"faixa_etaria_4_anos";"faixa_etaria_5_anos";"faixa_etaria_6_10_anos";"faixa_etaria_11_15_anos";"faixa_etaria_16_20_anos";"faixa_etaria_21_25_anos";"faixa_etaria_26_30_anos";"faixa_etaria_31_40_anos";"faixa_etaria_41_50_anos";"faixa_etaria_51_60_anos";"faixa_etaria_61_70_anos";"faixa_etaria_71_80_anos";"faixa_etaria_81_90_anos";"faixa_etaria_91_100_anos";"faixa_etaria_maiores_de_100";"faixa_etaria_s_inf";"brasileiros_segundo_origem_brasileiros_adotivos";"brasileiros_segundo_origem_estrang_naturalizados";"brasileiros_segundo_origem_amazonas";"brasileiros_segundo_origem_para";"brasileiros_segundo_origem_maranhao";"brasileiros_segundo_origem_piauhy";"brasileiros_segundo_origem_ceara";"brasileiros_segundo_origem_rio_grande_do_norte";"brasileiros_segundo_origem_parahyba";"brasileiros_segundo_origem_pernambuco";"brasileiros_segundo_origem_alagoas";"brasileiros_segundo_origem_sergipe";"brasileiros_segundo_origem_bahia";"brasileiros_segundo_origem_espirito_santo";"brasileiros_segundo_origem_rio_de_janeiro";"brasileiros_segundo_origem_sao_paulo";"brasileiros_segundo_origem_parana";"brasileiros_segundo_origem_santa_catharina";"brasileiros_segundo_origem_rio_grande_do_sul";"brasileiros_segundo_origem_minas_geraes";"brasileiros_segundo_origem_goyaz";"brasileiros_segundo_origem_matto_grosso";"brasileiros_segundo_origem_s_inf_de_origem";"estrangeiros_segundo_origem_africanos";"estrangeiros_segundo_origem_alemaes";"estrangeiros_segundo_origem_austriacos";"estrangeiros_segundo_origem_argentinos";"estrangeiros_segundo_origem_belgas";"estrangeiros_segundo_origem_bolivianos";"estrangeiros_segundo_origem_chineses";"estrangeiros_segundo_origem_dinamarqueses";"estrangeiros_segundo_origem_franceses";"estrangeiros_segundo_origem_gregos";"estrangeiros_segundo_origem_espanhois";"estrangeiros_segundo_origem_holandeses";"estrangeiros_segundo_origem_hungaros";"estrangeiros_segundo_origem_ingleses";"estrangeiros_segundo_origem_italianos";"estrangeiros_segundo_origem_japoneses";"estrangeiros_segundo_origem_mexicanos";"estrangeiros_segundo_origem_norte_americanos";"estrangeiros_segundo_origem_orientais";"estrangeiros_segundo_origem_paraguaios";"estrangeiros_segundo_origem_persas";"estrangeiros_segundo_origem_peruanos";"estrangeiros_segundo_origem_portugueses";"estrangeiros_segundo_origem_russos";"estrangeiros_segundo_origem_suissos";"estrangeiros_segundo_origem_suecos";"estrangeiros_segundo_origem_turcos";"estrangeiros_segundo_origem_estrang_s_inf";"prof_liberais_seculares_religiosos";"prof_liberais_homens_relig_regular";"prof_liberais_mulheres_relig_regular";"prof_liberais_juizes";"prof_liberais_advogados";"prof_liberais_notarios_e_escrivaes";"prof_liberais_procuradores";"prof_liberais_oficiais_de_justica";"prof_liberais_medicos";"prof_liberais_cirurgioes";"prof_liberais_farmaceuticos";"prof_liberais_parteiros";"prof_liberais_professores_e_homens_de_letras";"prof_liberais_empregados_publicos";"prof_liberais_artistas";"outras_ocupacoes_militares";"outras_ocupacoes_maritimos";"outras_ocupacoes_pescadores";"outras_ocupacoes_capitalistas_e_proprietarios";"prof_industriais_e_comerciais_manufatureiros_e_fabricantes";"prof_industriais_e_comerciais_comerciantes_guarda_livros_e_caixeiros";"prof_manuais_e_mec_costureiras";"prof_manuais_e_mec_canteiros_calcoteiros_mineiros_e_cavouqueiros";"prof_manuais_e_mec_em_metais";"prof_manuais_e_mec_em_madeiras";"prof_manuais_e_mec_em_tecidos";"prof_manuais_e_mec_de_edificacoes";"prof_manuais_e_mec_em_couros_e_peles";"prof_manuais_e_mec_em_tinturaria";"prof_manuais_e_mec_de_vestuarios";"prof_manuais_e_mec_de_chapeus";"prof_manuais_e_mec_de_calcado";"prof_agric_lavradores";"prof_agric_criadores";"outras_ocupacoes_criados_e_jornaleiros";"outras_ocupacoes_servico_domestico";"sem_profissao_sem_profissao";"outras_ocupacoes_s_inf"
"1948";6;"Rio Grande do Norte";613;"Triumpho";"Mulher Livre";2677;1351;834;422;70;2228;306;143;2677;0;2668;9;823;1854;71;472;0;2;1;3;2;1;10;5;7;8;8;8;12;10;7;4;9;12;14;15;16;21;34;33;260;283;295;327;276;285;282;228;137;75;4;2;5;0;0;0;0;0;0;0;11;2645;7;3;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;6;73;0;0;0;21;0;0;0;0;0;0;8;0;0;110;2437;18
"1949";18;"Rio Grande do Sul";1822;"Alegrete";"Homem Escravizado";1145;0;335;810;0;1139;6;0;1145;0;1015;130;0;1145;0;0;232;0;0;3;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;13;22;20;16;19;115;117;136;161;181;137;119;60;24;3;1;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;18;9;12;60;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;26;0;0;0;0;0;431;0;128;154;396;0
"1950";18;"Rio Grande do Sul";1822;"Alegrete";"Homem Livre";8757;5723;1104;1167;763;6977;1628;152;8732;25;8061;696;2491;6266;497;1791;0;20;13;71;9;5;72;89;8;8;12;14;12;24;15;19;21;19;14;79;114;120;162;169;1330;958;1021;1069;1194;1041;742;361;157;55;11;2;2;4;0;0;0;2;3;0;1;0;5;14;13;18;27;15;45;30;37;67;7774;7;3;0;0;61;75;15;133;0;0;0;0;24;0;23;0;0;22;31;0;0;17;117;72;0;8;97;0;1;0;0;0;2;0;0;0;3;5;41;0;6;0;2;0;14;32;57;327;0;0;21;43;373;0;0;61;137;0;80;38;0;26;0;9;1650;374;1053;218;4185;0
"1951";18;"Rio Grande do Sul";1822;"Alegrete";"Mulher Escravizada";1173;0;265;908;0;1168;5;0;1173;0;1050;123;3;1170;0;0;268;1;0;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;57;71;65;63;34;108;160;144;106;136;128;68;25;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;3;28;1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;77;0;0;673;412;0
"1952";18;"Rio Grande do Sul";1822;"Alegrete";"Mulher Livre";7435;4064;889;1612;870;5782;1316;337;7428;7;7197;238;1627;5808;346;1524;0;8;3;8;4;3;28;50;19;15;21;25;23;32;34;32;30;44;33;107;110;137;146;207;976;894;857;1003;900;928;494;229;98;33;7;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;12;10;47;70;46;65;6935;8;0;0;0;42;47;1;21;0;0;0;0;8;0;4;0;0;3;10;0;0;0;55;30;2;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;1;0;0;0;24;3;3;267;0;0;0;0;0;0;0;0;0;0;350;108;73;1486;5114;0
"1953";18;"Rio Grande do Sul";1821;"Bagé";"Homem Escravizado";2455;0;1132;1323;0;2205;216;34;2455;0;2365;90;0;2455;0;0;575;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;22;27;34;40;41;280;295;281;306;379;242;238;146;99;21;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;2;7;5;6;2340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;5;1;0;0;0;9;917;0;81;173;1263;0
"1954";18;"Rio Grande do Sul";1821;"Bagé";"Homem Livre";9110;5914;1526;1102;568;7146;1710;254;9095;15;7941;1169;1767;7343;265;1908;0;5;8;29;5;1;42;13;15;11;11;16;11;11;10;11;21;14;19;81;133;159;178;181;782;1391;1403;979;988;953;818;531;259;83;31;8;2;0;1;1;0;27;28;18;20;25;12;28;6;13;22;9;28;11;6;15;7669;1;0;1;0;82;59;0;37;0;0;0;1;38;0;162;0;0;11;123;0;0;3;462;27;0;0;156;0;8;0;0;0;3;0;0;2;6;3;3;2;14;0;5;0;9;14;52;795;0;3;24;53;379;99;0;26;68;17;59;13;0;0;0;74;950;1343;984;16;4094;0
"1955";18;"Rio Grande do Sul";1821;"Bagé";"Mulher Escravizada";2361;0;739;1622;0;2125;209;27;2361;0;2291;70;0;2361;0;0;307;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;26;20;10;7;41;144;163;193;233;251;338;372;366;145;47;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;3;0;0;2281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;133;0;0;0;0;0;0;0;0;0;3;0;45;656;1437;0
"1956";18;"Rio Grande do Sul";1821;"Bagé";"Mulher Livre";7842;5491;1131;784;436;6040;1479;323;7842;0;7501;341;1232;6610;203;1254;0;9;1;2;5;0;12;2;8;4;17;8;4;7;18;17;14;14;22;67;79;90;98;105;619;838;805;837;723;1003;1108;734;429;133;35;3;3;0;0;0;0;0;0;0;0;0;2;5;0;1;12;1;5;3;0;4;7466;0;0;2;0;43;2;1;19;0;0;0;0;8;0;38;0;0;0;11;0;0;0;157;56;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5;0;0;0;0;0;41;0;5;498;792;0;0;0;0;0;0;0;0;0;158;217;214;955;4947;0
"1957";18;"Rio Grande do Sul";1813;"Caçapava";"Homem Escravizado";1463;0;504;959;0;1417;37;9;1463;0;1344;119;0;1463;0;0;339;4;3;7;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;48;50;58;56;59;117;222;220;110;109;120;119;86;50;26;8;4;1;0;0;0;0;0;0;0;0;0;0;3;0;0;8;0;4;0;0;2;1321;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;23;0;3;2;0;0;0;1;224;0;402;227;575;0
"1958";18;"Rio Grande do Sul";1813;"Caçapava";"Homem Livre";5664;4142;734;416;372;4063;1337;264;5648;16;5389;275;1726;3938;262;1081;0;8;6;39;6;4;51;25;21;19;15;26;10;19;10;14;16;16;20;86;96;86;110;122;695;648;575;590;547;536;477;410;291;148;48;8;5;0;1;3;0;1;4;2;3;0;0;10;0;0;11;0;8;10;8;7;5314;7;0;0;0;61;32;0;16;0;0;1;1;8;0;26;1;0;4;12;0;0;0;39;32;0;0;42;0;0;0;0;0;3;1;0;1;3;5;2;2;1;1;2;0;13;4;33;160;0;0;40;18;221;0;0;34;59;0;46;27;0;13;0;18;1154;601;587;36;2579;0
"1959";18;"Rio Grande do Sul";1813;"Caçapava";"Mulher Escravizada";1432;0;590;842;0;1397;20;15;1432;0;1367;65;0;1432;0;0;352;0;1;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;35;36;44;35;48;163;189;184;137;145;131;107;92;46;27;12;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;2;1;0;0;1359;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;15;0;187;505;668;0
"1960";18;"Rio Grande do Sul";1813;"Caçapava";"Mulher Livre";5592;3907;868;366;451;3901;1288;403;5589;3;5498;94;1339;4253;213;1052;0;8;6;14;1;4;37;18;20;11;9;13;12;17;17;24;23;23;23;69;111;125;113;117;629;636;576;677;435;665;495;341;273;85;44;6;3;0;0;0;0;0;0;0;0;0;0;2;0;0;7;1;2;4;0;2;5480;0;0;0;0;45;8;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;27;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;3;0;0;0;7;0;18;523;0;0;0;0;0;0;0;0;0;0;401;14;126;1212;3278;0
"1961";18;"Rio Grande do Sul";1811;"Cachoeira";"Homem Escravizado";1081;0;488;593;0;1062;18;1;1081;0;1081;0;0;1081;0;0;150;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;29;43;19;39;66;84;87;149;143;109;152;85;41;20;7;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;1076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;19;0;6;1;0;3;0;0;260;0;11;321;456;0
"1962";18;"Rio Grande do Sul";1811;"Cachoeira";"Homem Livre";4853;3780;547;291;235;2781;1765;307;4726;127;4039;814;1056;3797;383;1018;2;9;8;19;6;0;18;18;18;14;13;9;9;19;10;8;15;6;9;111;151;139;139;158;735;668;468;343;433;489;423;277;121;56;6;2;0;4;0;0;0;1;0;0;1;1;0;6;1;2;11;0;0;8;2;2;4003;1;0;0;0;68;633;1;13;3;0;0;1;13;0;5;4;0;2;8;0;0;0;10;17;0;0;33;0;3;0;0;0;2;0;0;0;2;3;0;0;2;1;2;0;20;16;13;3;7;7;0;28;339;0;0;44;265;0;48;90;0;34;0;9;1167;537;482;50;1682;0
"1963";18;"Rio Grande do Sul";1811;"Cachoeira";"Mulher Escravizada";1055;0;378;677;0;1041;10;4;1055;0;1055;0;0;1055;0;0;283;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;40;38;35;45;148;135;143;120;105;106;72;32;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;593;406;0
"1964";18;"Rio Grande do Sul";1811;"Cachoeira";"Mulher Livre";4767;3587;557;309;314;3267;1190;310;4687;80;4121;646;614;4153;339;1046;0;5;5;12;3;1;6;10;5;9;10;10;12;21;2;8;7;10;6;128;147;136;129;145;681;704;675;503;255;436;374;215;74;40;15;2;0;8;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;4;4113;0;0;0;0;26;584;0;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;17;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;24;442;0;0;0;0;0;0;0;0;0;0;79;0;9;200;4005;0
"1965";18;"Rio Grande do Sul";1819;"Cangassu";"Homem Escravizado";1368;0;478;890;0;1355;13;0;1368;0;1312;56;0;1368;0;0;216;3;1;8;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;32;36;32;27;34;129;87;122;139;137;148;132;91;138;46;38;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;6;0;1;2;5;5;1286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;3;0;16;0;0;16;0;14;552;0;190;196;367;0
"1966";18;"Rio Grande do Sul";1819;"Cangassu";"Homem Livre";4025;2717;469;385;454;2163;1386;476;4025;0;3739;286;1208;2817;317;592;0;9;5;42;8;4;74;38;5;12;7;13;8;10;7;5;6;15;34;55;78;84;74;111;510;399;493;474;412;317;296;306;184;77;27;4;2;0;0;0;0;0;1;1;0;0;0;5;0;0;2;0;3;1;3;0;3722;0;0;1;0;56;10;1;2;0;0;0;0;12;0;10;0;0;3;18;0;0;0;83;15;0;0;76;0;0;0;0;0;4;0;0;0;0;3;10;3;0;3;0;0;7;0;4;3;0;0;1;19;88;0;21;11;43;0;11;14;0;15;0;6;1418;113;438;171;1605;14
"1967";18;"Rio Grande do Sul";1819;"Cangassu";"Mulher Escravizada";1428;0;448;980;0;1414;10;4;1428;0;1392;36;0;1428;0;0;351;0;0;10;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;28;32;34;52;38;174;177;177;98;122;135;131;62;110;42;16;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;0;0;0;0;2;1378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;0;0;0;0;0;0;0;0;0;0;269;0;75;402;444;0
"1968";18;"Rio Grande do Sul";1819;"Cangassu";"Mulher Livre";4193;3098;472;359;264;2439;1531;223;4193;0;4115;78;842;3351;308;781;0;4;2;7;2;1;29;10;10;4;9;6;5;10;8;7;5;27;26;61;67;52;60;78;602;487;572;435;397;336;317;368;166;47;28;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;2;4107;0;0;0;0;40;2;0;1;0;0;0;0;0;0;2;0;0;1;2;0;0;0;28;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;4;0;0;0;8;0;8;693;0;0;0;0;0;0;0;0;0;0;479;26;356;1184;1431;0
"1969";18;"Rio Grande do Sul";1808;"Conceição do Arroio";"Homem Escravizado";851;0;264;587;0;844;5;2;851;0;755;96;3;848;0;0;141;2;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;5;5;51;90;117;140;117;106;106;68;23;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;0;24;724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;274;0;2;56;507;0
"1970";18;"Rio Grande do Sul";1808;"Conceição do Arroio";"Homem Livre";4142;3018;466;555;103;3160;921;61;4063;79;3763;379;1169;2973;350;622;0;7;9;26;5;7;33;88;8;6;12;10;13;4;19;20;16;21;15;33;35;25;38;38;437;535;577;540;490;450;422;239;92;34;11;1;1;0;1;3;0;0;0;0;1;0;0;0;0;3;12;6;15;17;13;66;3626;0;0;0;0;63;91;16;13;0;0;1;1;37;0;4;3;0;31;15;0;0;11;11;31;0;2;46;1;1;1;0;0;2;0;0;0;1;0;6;2;1;0;0;0;3;19;6;2;5;23;0;3;85;0;0;19;50;0;17;18;0;0;1;17;1513;332;154;78;1765;20
"1971";18;"Rio Grande do Sul";1808;"Conceição do Arroio";"Mulher Escravizada";622;0;206;416;0;614;6;2;622;0;576;46;0;622;0;0;111;2;2;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;3;12;15;6;10;50;61;75;100;77;75;86;35;14;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;3;18;543;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;30;0;0;282;239;0
"1972";18;"Rio Grande do Sul";1808;"Conceição do Arroio";"Mulher Livre";4030;2822;481;526;201;2974;920;136;4006;24;3898;132;846;3184;282;674;0;8;3;13;6;3;16;31;6;5;7;12;3;17;11;10;9;18;17;35;21;33;34;46;352;604;488;456;529;373;402;301;163;41;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;37;30;14;28;69;3703;6;0;0;0;23;34;10;3;2;0;0;0;9;0;0;2;0;5;3;0;0;1;0;11;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;394;0;0;0;0;0;0;0;0;0;0;148;8;2;1574;1900;0
"1973";18;"Rio Grande do Sul";1827;"Cruz Alta";"Homem Escravizado";1506;0;488;1018;0;1459;39;8;1506;0;1350;156;7;1499;0;0;358;4;1;4;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;35;58;127;44;50;167;191;163;129;114;151;135;89;35;13;2;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;4;0;1;22;20;0;1289;5;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;16;0;0;0;0;1;442;0;198;96;734;0
"1974";18;"Rio Grande do Sul";1827;"Cruz Alta";"Homem Livre";14597;8970;2726;907;1994;11002;3225;370;14552;45;14130;467;3091;11506;339;3510;3;15;13;91;12;2;82;24;53;35;35;37;33;47;18;35;22;36;21;333;373;391;369;422;2221;1631;1443;1288;1241;1572;1400;989;390;114;30;7;9;2;1;1;0;3;4;0;1;0;0;17;0;1;23;0;19;314;371;94;13184;29;0;1;67;51;90;0;35;1;0;0;1;13;0;6;0;0;4;44;0;0;1;39;76;0;0;84;1;2;0;0;19;4;0;0;1;3;5;0;2;3;2;0;0;11;13;23;28;1;0;149;73;297;0;0;51;119;0;69;18;0;0;2;40;2846;616;1131;357;8733;0
"1975";18;"Rio Grande do Sul";1827;"Cruz Alta";"Mulher Escravizada";1195;0;440;755;0;1147;33;15;1195;0;1149;46;5;1190;0;0;291;0;1;3;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;27;47;43;48;51;148;143;170;121;120;133;77;43;15;6;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;20;21;9;1092;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0;0;100;0;51;355;567;0
"1976";18;"Rio Grande do Sul";1827;"Cruz Alta";"Mulher Livre";13364;8204;2740;764;1656;9546;3140;678;13357;7;13179;185;1755;11609;232;3201;0;10;7;24;13;6;28;8;54;26;22;28;22;51;32;37;30;28;32;282;312;284;293;313;1800;1633;1655;1311;1279;1575;1170;665;328;70;21;5;4;2;0;0;0;2;0;1;1;0;0;4;0;0;6;0;5;113;175;60;12797;12;0;0;3;27;9;0;12;9;0;0;0;0;0;1;0;0;1;1;0;0;0;19;93;0;0;2;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;26;0;0;876;0;0;0;0;0;0;0;0;0;0;1461;56;412;1936;8584;1
"1977";18;"Rio Grande do Sul";1810;"Encurilhada";"Homem Escravizado";1075;0;208;867;0;1070;5;0;1075;0;1008;67;9;1066;0;0;194;1;0;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;8;7;6;10;27;51;143;153;166;188;146;115;35;10;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;15;10;7;8;956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;15;0;0;0;0;0;482;0;178;100;296;0
"1978";18;"Rio Grande do Sul";1810;"Encurilhada";"Homem Livre";3308;2167;393;612;136;2655;596;57;3308;0;3140;168;916;2392;133;716;0;5;13;48;6;7;114;21;8;3;2;4;4;8;5;3;7;6;4;29;20;26;26;62;389;460;499;503;375;341;288;131;60;34;7;4;0;0;0;0;0;0;2;0;1;0;0;0;0;3;10;1;51;17;30;77;2942;6;0;0;0;50;12;0;1;0;0;0;0;6;0;2;0;0;1;9;0;0;0;34;10;0;0;43;0;0;0;0;0;4;0;0;0;1;2;26;1;1;0;1;0;6;0;4;18;0;0;1;0;200;0;0;32;58;0;38;0;0;10;4;0;888;17;375;53;1568;0
"1979";18;"Rio Grande do Sul";1810;"Encurilhada";"Mulher Escravizada";822;0;138;684;0;816;2;4;822;0;793;29;10;812;0;0;179;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;7;9;2;12;64;115;141;109;121;114;83;22;10;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;3;5;779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;60;0;0;471;262;0
"1980";18;"Rio Grande do Sul";1810;"Encurilhada";"Mulher Livre";3246;2422;349;396;79;2566;563;117;3246;0;3219;27;612;2634;70;748;0;6;7;8;8;1;29;7;1;5;2;3;3;4;4;4;3;5;6;27;21;24;18;41;403;415;448;507;547;345;206;151;32;12;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;16;5;16;24;35;60;3059;3;0;0;0;15;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5;149;0;0;0;0;0;0;0;0;0;0;124;1;2;761;2201;0
"1981";18;"Rio Grande do Sul";1824;"Itaqui";"Homem Escravizado";408;0;172;236;0;395;11;2;408;0;386;22;1;407;0;0;124;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;26;3;16;36;74;50;19;42;34;33;26;27;1;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0;0;0;0;1;184;0;43;19;154;0
